wave,age,age_group,education,networth,norminc,wealth_income_ratio,weight,monetary_year
2004,62,"(60,65]",College,51666.70749372536,5443.9303887350625,9.490699513836088,18.875803891614044,2019
2004,62,"(60,65]",College,55438.217712441736,4942.698946293983,11.216183367592944,19.12902112287269,2019
2004,62,"(60,65]",College,51954.51900322697,6140.085169903228,8.461530673530675,19.897276336486822,2019
2004,62,"(60,65]",College,51669.14772319828,5012.314424410799,10.308441041041041,18.279329651680335,2019
2004,62,"(60,65]",College,52524.44815346002,6237.546839266771,8.420689977477478,19.504203208628326,2019
2004,45,"(40,45]",NoHS,3.267196127644317,22.276952997381326,0.14666261261261263,4822.1942947873595,2019
2004,45,"(40,45]",NoHS,3.267196127644317,29.238500809062995,0.11174294294294294,4731.817329392728,2019
2004,45,"(40,45]",NoHS,3.2807529580494803,22.276952997381326,0.1472711711711712,4861.906461447155,2019
2004,45,"(40,45]",NoHS,3.2807529580494803,16.707714748035997,0.19636156156156157,4829.178102191218,2019
2004,45,"(40,45]",NoHS,3.2807529580494803,13.644633710896064,0.24044272844272843,4774.923679698839,2019
2004,43,"(40,45]",College,5972.949680889208,608.4392787409776,9.816837751252397,21.76517774528393,2019
2004,43,"(40,45]",College,5971.377088562208,608.4392787409776,9.814253118106663,22.80218247899165,2019
2004,43,"(40,45]",College,5970.319655790606,608.4392787409776,9.812515175129361,22.81973325994671,2019
2004,43,"(40,45]",College,5970.482337755468,608.4392787409776,9.812782550972024,21.166772245572535,2019
2004,43,"(40,45]",College,5970.970383650054,608.4392787409776,9.813584678500009,21.969053240189435,2019
2004,59,"(55,60]",HS,511.0925062746504,69.61547811681665,7.341650450450451,4764.124348780924,2019
2004,59,"(55,60]",HS,450.1545536034421,51.51545380644433,8.738242999756512,4320.27980485557,2019
2004,59,"(55,60]",HS,459.8476873431337,68.22316855448032,6.740344916344915,4925.424101529628,2019
2004,59,"(55,60]",HS,504.5581140193618,58.47700161812599,8.628317117117117,4687.027146121335,2019
2004,59,"(55,60]",HS,463.84695231265687,57.08469205578965,8.125592617007252,4695.084572079586,2019
2004,50,"(45,50]",NoHS,67.91972032986735,15.315405185699662,4.434732186732187,4659.8236436274865,2019
2004,50,"(45,50]",NoHS,149.2607027608462,27.84619124672666,5.360183783783784,4681.662103934059,2019
2004,50,"(45,50]",NoHS,108.59021154535675,23.66926255971766,4.587815580286168,4655.730701824266,2019
2004,50,"(45,50]",NoHS,196.70960917891716,13.92309562336333,14.128295495495493,3924.9865401528923,2019
2004,50,"(45,50]",NoHS,199.4209752599498,23.66926255971766,8.425314255431903,3900.619614311797,2019
2004,63,"(60,65]",HS,49.07572606669057,97.4616693635433,0.5035387387387388,6067.486355196053,2019
2004,63,"(60,65]",HS,77.6806382215848,97.4616693635433,0.797037837837838,5410.059027749887,2019
2004,63,"(60,65]",HS,81.61211903908212,97.4616693635433,0.8373765765765767,6082.21650199927,2019
2004,63,"(60,65]",HS,70.90222301900323,97.4616693635433,0.7274882882882884,5973.708666001761,2019
2004,63,"(60,65]",HS,68.19085693797061,97.4616693635433,0.6996684684684686,5849.178725020358,2019
2004,53,"(50,55]",NoHS,127.13595553961993,41.769286870089985,3.0437664864864864,8578.09597563996,2019
2004,53,"(50,55]",NoHS,153.87002509860164,45.94621555709899,3.348916188916189,8109.92531535319,2019
2004,53,"(50,55]",NoHS,175.01868053065616,68.22316855448032,2.565384813384813,8648.7775681568,2019
2004,53,"(50,55]",NoHS,137.33069200430262,48.73083468177165,2.8181477477477483,8605.32389121907,2019
2004,53,"(50,55]",NoHS,158.47934743635713,51.51545380644433,3.0763457511565617,8409.91685285795,2019
2004,60,"(55,60]",HS,622.8007888131947,90.50012155186162,6.88176742896743,5315.228522077427,2019
2004,60,"(55,60]",HS,622.8007888131947,90.50012155186162,6.88176742896743,5878.888260076203,2019
2004,60,"(55,60]",HS,622.8007888131947,90.50012155186162,6.88176742896743,5245.4686271560995,2019
2004,60,"(55,60]",HS,622.8007888131947,90.50012155186162,6.88176742896743,5228.757051400307,2019
2004,60,"(55,60]",HS,622.8007888131947,90.50012155186162,6.88176742896743,5496.30697481264,2019
2004,66,"(65,70]",HS,96.11792757260667,79.36164505317097,1.2111382961909278,7548.029413325411,2019
2004,66,"(65,70]",HS,96.2534958766583,80.75395461550731,1.1919353836595217,7058.071761142006,2019
2004,66,"(65,70]",HS,96.11792757260667,80.75395461550731,1.1902566014290152,7669.291118579757,2019
2004,66,"(65,70]",HS,96.11792757260667,80.75395461550731,1.1902566014290152,7656.812358624375,2019
2004,66,"(65,70]",HS,96.11792757260667,80.75395461550731,1.1902566014290152,7545.882233649815,2019
2004,43,"(40,45]",NoHS,0,25.061572122053988,0,7224.596706796714,2019
2004,43,"(40,45]",NoHS,0,12.948478929727898,0,7213.159732155118,2019
2004,43,"(40,45]",NoHS,0,29.238500809062995,0,7234.863808095952,2019
2004,43,"(40,45]",NoHS,0,58.47700161812599,0,7208.59721612161,2019
2004,43,"(40,45]",NoHS,0,37.592358183081,0,7192.584305541478,2019
2004,42,"(40,45]",HS,56.92513087128003,57.08469205578965,0.9972048341023951,7729.198222464227,2019
2004,42,"(40,45]",HS,56.884460380064546,55.69238249345332,1.0214046846846847,7417.430134901651,2019
2004,42,"(40,45]",HS,64.70675152384366,36.20004862074465,1.787476923076923,7667.5979606733745,2019
2004,42,"(40,45]",HS,72.96286124058803,57.08469205578965,1.2781510876730389,7700.720711658616,2019
2004,42,"(40,45]",HS,64.72030835424883,45.94621555709899,1.40861021021021,7573.454301862871,2019
2004,35,"(30,35]",College,1141.8240408748657,218.59260128680427,5.223525563780341,886.5882925506728,2019
2004,35,"(30,35]",College,1141.8240408748657,168.46945704269632,6.7776323430868874,897.3826043744245,2019
2004,35,"(30,35]",College,1141.8240408748657,417.69286870089985,2.7336450450450456,883.9996544977455,2019
2004,35,"(30,35]",College,1141.8240408748657,175.43100485437796,6.508678678678679,906.737223226099,2019
2004,35,"(30,35]",College,1141.8240408748657,257.5772690322216,4.432937910883857,919.3611911005439,2019
2004,66,"(65,70]",College,2680.185371100753,168.46945704269632,15.909028367210182,4344.502201723588,2019
2004,66,"(65,70]",College,2678.8296880602365,168.46945704269632,15.9009813118904,4585.8680349388105,2019
2004,66,"(65,70]",College,2680.185371100753,168.46945704269632,15.909028367210182,4348.722164383706,2019
2004,66,"(65,70]",College,2680.185371100753,168.46945704269632,15.909028367210182,4669.767623901258,2019
2004,66,"(65,70]",College,2678.8296880602365,168.46945704269632,15.9009813118904,4451.28213940566,2019
2004,44,"(40,45]",College,116.04646826819649,83.53857374017997,1.3891363363363365,7665.52094940188,2019
2004,44,"(40,45]",College,117.26658300466117,83.53857374017997,1.403741741741742,7360.385115082511,2019
2004,44,"(40,45]",College,117.4021513087128,83.53857374017997,1.4053645645645647,7662.606521744108,2019
2004,44,"(40,45]",College,116.04646826819649,83.53857374017997,1.3891363363363365,7638.633765816579,2019
2004,44,"(40,45]",College,117.26658300466117,83.53857374017997,1.403741741741742,7554.815932892203,2019
2004,31,"(30,35]",HS,37.199942631767655,72.4000972414893,0.5138106722106722,4546.793391252542,2019
2004,31,"(30,35]",HS,37.118601649336675,72.4000972414893,0.5126871794871795,4523.90029268453,2019
2004,31,"(30,35]",HS,37.118601649336675,72.4000972414893,0.5126871794871795,4552.102239599457,2019
2004,31,"(30,35]",HS,37.118601649336675,72.4000972414893,0.5126871794871795,4583.223636916673,2019
2004,31,"(30,35]",HS,36.983033345285044,72.4000972414893,0.5108146916146916,4563.247689911802,2019
2004,53,"(50,55]",College,1610.0091789171747,417.69286870089985,3.8545287687687693,761.9943335244888,2019
2004,53,"(50,55]",College,1610.0091789171747,417.69286870089985,3.8545287687687693,774.9131137050081,2019
2004,53,"(50,55]",College,1610.0091789171747,417.69286870089985,3.8545287687687693,757.3747936301762,2019
2004,53,"(50,55]",College,1608.6534958766583,417.69286870089985,3.8512831231231233,773.2100331926462,2019
2004,53,"(50,55]",College,1608.6534958766583,417.69286870089985,3.8512831231231233,785.7971128623894,2019
2004,60,"(55,60]",NoHS,0,9.74616693635433,0,10818.62669773696,2019
2004,60,"(55,60]",NoHS,0,9.74616693635433,0,10728.600368879588,2019
2004,60,"(55,60]",NoHS,0,9.74616693635433,0,10717.396443106647,2019
2004,60,"(55,60]",NoHS,0,9.74616693635433,0,10778.98275053407,2019
2004,60,"(55,60]",NoHS,0,9.74616693635433,0,10797.336521881465,2019
2004,72,"(70,75]",HS,38.66408031552528,61.26162074279865,0.6311305487305489,7095.460112357139,2019
2004,72,"(70,75]",HS,38.66408031552528,61.26162074279865,0.6311305487305489,7333.301641075877,2019
2004,72,"(70,75]",HS,38.66408031552528,59.86931118046232,0.6458080033521895,7391.6957535596475,2019
2004,72,"(70,75]",HS,38.799648619576914,59.86931118046232,0.648072407291012,7319.532592379217,2019
2004,72,"(70,75]",HS,38.799648619576914,59.86931118046232,0.648072407291012,7430.416418782412,2019
2004,39,"(35,40]",College,240.4981713875941,167.07714748035994,1.439443843843844,7953.169208077037,2019
2004,39,"(35,40]",College,281.57536751523844,167.07714748035994,1.6853015015015016,8829.72182316344,2019
2004,39,"(35,40]",College,358.8493008246683,167.07714748035994,2.147806006006006,7851.258261626259,2019
2004,39,"(35,40]",College,757.4201147364647,167.07714748035994,4.5333555555555565,7839.489540503991,2019
2004,39,"(35,40]",College,265.71387594119756,167.07714748035994,1.5903663663663665,8190.614631719883,2019
2004,47,"(45,50]",HS,31.248494083901043,33.415429496071994,0.9351516516516517,4839.726904858234,2019
2004,47,"(45,50]",HS,31.248494083901043,33.415429496071994,0.9351516516516517,4828.896956036054,2019
2004,47,"(45,50]",HS,31.248494083901043,33.415429496071994,0.9351516516516517,4863.504856596357,2019
2004,47,"(45,50]",HS,31.248494083901043,33.415429496071994,0.9351516516516517,4875.461542451881,2019
2004,47,"(45,50]",HS,31.248494083901043,33.415429496071994,0.9351516516516517,4827.395787672105,2019
2004,33,"(30,35]",HS,159.02162065256363,29.238500809062995,5.438774774774774,7281.8944175473825,2019
2004,33,"(30,35]",HS,159.15718895661527,29.238500809062995,5.443411411411411,7231.708043355762,2019
2004,33,"(30,35]",HS,159.02162065256363,29.238500809062995,5.438774774774774,7283.832909798449,2019
2004,33,"(30,35]",HS,159.02162065256363,29.238500809062995,5.438774774774774,7275.000730459593,2019
2004,33,"(30,35]",HS,159.02162065256363,29.238500809062995,5.438774774774774,7271.269498270417,2019
2004,67,"(65,70]",College,466.35496593761206,75.184716366162,6.2027894561227885,8923.3263195027,2019
2004,67,"(65,70]",College,464.9992828970957,72.4000972414893,6.422633402633403,8147.447354031836,2019
2004,67,"(65,70]",College,464.9992828970957,69.61547811681665,6.679538738738739,9031.645396333592,2019
2004,67,"(65,70]",College,464.9992828970957,72.4000972414893,6.422633402633403,9008.561640252377,2019
2004,67,"(65,70]",College,466.35496593761206,73.79240680382564,6.319823219445862,8794.054949789057,2019
2004,82,"(80,85]",College,1654.7467192542128,218.31413937433703,7.579658944658943,5324.133000621491,2019
2004,82,"(80,85]",College,1653.3910362136967,218.31413937433703,7.573449163449163,5570.772307907326,2019
2004,82,"(80,85]",College,1656.1024022947295,216.9218298120007,7.634558512299205,5284.084242167348,2019
2004,82,"(80,85]",College,1656.1024022947295,218.31413937433703,7.585868725868726,5669.676246083763,2019
2004,82,"(80,85]",College,1653.3910362136967,218.31413937433703,7.573449163449163,5408.6920535943345,2019
2004,43,"(40,45]",College,-14.709160989602008,66.83085899214399,-0.22009534534534533,8908.884937059545,2019
2004,43,"(40,45]",College,-23.52110075295805,66.83085899214399,-0.35194969969969964,8347.5824696151,2019
2004,43,"(40,45]",College,-17.55609537468627,66.83085899214399,-0.26269444444444445,8869.349365927888,2019
2004,43,"(40,45]",College,-20.40302975977053,66.83085899214399,-0.30529354354354354,8811.451393497675,2019
2004,43,"(40,45]",College,-18.776210111150952,66.83085899214399,-0.2809512012012012,8638.174880156399,2019
2004,77,"(75,80]",NoHS,576.0297239153819,30.630810371399324,18.80556592956593,7941.021798901384,2019
2004,77,"(75,80]",NoHS,346.64815346002155,30.630810371399324,11.31697624897625,9386.183128449205,2019
2004,77,"(75,80]",NoHS,423.98987092147723,34.80773905840832,12.180908108108108,10249.617500138364,2019
2004,77,"(75,80]",NoHS,424.2881211903908,29.238500809062995,14.51128168168168,10083.561582260092,2019
2004,77,"(75,80]",NoHS,347.4615632843313,33.415429496071994,10.398237237237236,9925.009449784613,2019
2004,42,"(40,45]",HS,1022.5374901398351,128.09247973494263,7.982806580493537,6632.387173154697,2019
2004,42,"(40,45]",HS,246.4631767658659,37.592358183081,6.556204204204203,7520.848623912316,2019
2004,42,"(40,45]",HS,171.3990068124776,87.71550242718898,1.9540332332332333,8007.9365420110335,2019
2004,42,"(40,45]",HS,161.8685550376479,34.80773905840832,4.650361081081081,7952.813864410741,2019
2004,42,"(40,45]",HS,476.38702043743274,51.51545380644433,9.247458485512537,6829.730063675224,2019
2004,69,"(65,70]",College,19596.39835066332,5457.853484358426,3.590495495495495,20.626138171850155,2019
2004,69,"(65,70]",College,19792.972391538184,4873.083468177166,4.061693693693693,21.160599969936417,2019
2004,69,"(65,70]",College,19645.202940121908,4942.698946293983,3.9745902296662856,21.982680535781373,2019
2004,69,"(65,70]",College,20029.40351380423,4385.775121359449,4.566901621621621,19.826033511512716,2019
2004,69,"(65,70]",College,22752.29290068125,5235.083954384612,4.346118056354226,19.504203208628326,2019
2004,71,"(70,75]",HS,82.01882395123701,15.315405185699662,5.355315315315316,9875.459357103788,2019
2004,71,"(70,75]",HS,85.93674793832915,15.315405185699662,5.611131203931204,9829.566832042286,2019
2004,71,"(70,75]",HS,88.77012549300825,15.315405185699662,5.796133005733006,9934.976288517062,2019
2004,71,"(70,75]",HS,80.5140157762639,16.707714748035997,4.8189723723723725,9957.173445383518,2019
2004,71,"(70,75]",HS,87.29243097884547,15.315405185699662,5.699648812448813,9933.260318745468,2019
2004,26,"(25,30]",HS,4.096874148440301,30.630810371399324,0.13375010647010646,11000.576950841836,2019
2004,26,"(25,30]",HS,4.110430978845465,30.630810371399324,0.13419269451269455,10849.613630472784,2019
2004,26,"(25,30]",HS,4.245999282897095,30.630810371399324,0.13861857493857493,11000.98882031372,2019
2004,26,"(25,30]",HS,4.110430978845465,30.630810371399324,0.13419269451269455,10962.634534768215,2019
2004,26,"(25,30]",HS,4.232442452491933,30.630810371399324,0.1381759868959869,10941.7426838064,2019
2004,62,"(60,65]",HS,2153.692305485837,111.38476498690665,19.335609369369365,2957.827919871905,2019
2004,62,"(60,65]",HS,2152.8246683399066,111.38476498690665,19.327819819819815,3080.069334442753,2019
2004,62,"(60,65]",HS,2152.2823951237,111.38476498690665,19.32295135135135,2927.4638628821294,2019
2004,62,"(60,65]",HS,2151.8485765507353,111.38476498690665,19.31905657657658,3141.49339307173,2019
2004,62,"(60,65]",HS,2152.8246683399066,111.38476498690665,19.327819819819815,3004.546253239035,2019
2004,58,"(55,60]",HS,301.5039082108283,83.53857374017997,3.6091579579579585,5994.016046830755,2019
2004,58,"(55,60]",HS,239.82032986733597,83.53857374017997,2.8707735735735738,5344.5494111187945,2019
2004,58,"(55,60]",HS,206.60609537468628,83.53857374017997,2.4731819819819822,6008.567828432217,2019
2004,58,"(55,60]",HS,304.62197920401576,83.53857374017997,3.646482882882883,5901.373898013408,2019
2004,58,"(55,60]",HS,233.5841878809609,83.53857374017997,2.7961237237237238,5778.351871945862,2019
2004,53,"(50,55]",NoHS,31.045141627823593,20.884643435044993,1.4865057057057058,4682.770058744899,2019
2004,53,"(50,55]",NoHS,30.638436715668696,20.884643435044993,1.4670318318318318,4689.770590408655,2019
2004,53,"(50,55]",NoHS,32.8075295804948,20.884643435044993,1.5708924924924925,4722.116752210504,2019
2004,53,"(50,55]",NoHS,30.909573323771962,20.884643435044993,1.4800144144144145,4693.31735341477,2019
2004,53,"(50,55]",NoHS,31.858551452133383,20.884643435044993,1.5254534534534536,4706.041736490668,2019
2004,67,"(65,70]",HS,23.14150950161348,65.43854942980767,0.3536372627947095,8671.857625102271,2019
2004,67,"(65,70]",HS,23.14150950161348,66.83085899214399,0.34626981981981975,7945.202263960867,2019
2004,67,"(65,70]",HS,23.14150950161348,66.83085899214399,0.34626981981981975,8804.793134504804,2019
2004,67,"(65,70]",HS,23.155066332018645,66.83085899214399,0.3464726726726726,8703.70838331791,2019
2004,67,"(65,70]",HS,23.168623162423806,65.43854942980767,0.3540516005367068,8576.777906245852,2019
2004,24,"(20,25]",NoHS,34.29878092506275,55.69238249345332,0.6158612612612613,6696.65298713572,2019
2004,24,"(20,25]",NoHS,35.51889566152743,55.69238249345332,0.6377693693693693,6648.155760865417,2019
